"country","PY","N_econ","N_CC","N_TopFive","N_TopTen","N_Top30","N_TrunkJournals","N_Top30_CC","N_TrunkJournals_CC","mean_TC","mean_nb_authors","mean_nb_authors_gendered","mean_share_male_authors","mean_share_female_authors","N_F","N_M","N_FF","N_MM","N_FM","Share_econ","Share_CC","Share_TopFive","Share_TopTen","Share_Top30","Share_TrunkJournals","Share_Top30_CC","Share_TrunkJournals_CC","ISO3","year","PIBValues","RDValues","EducFValues","EducHValues","CO2emissionsalues","NDC_Implied_average","NDC_Implied_conditional","NDC_Implied_unconditional","is_carbon_tax","ExpendituresValues","DisastersValues","TemperatureValues","Comparative_advantage","Total_trade","Trade_balance"
"Norfolk Island",2005,62,0,0,0,7,13,0,0,29.4193548387097,2.01612903225806,0.596774193548387,0.94213024691358,0.0578697530864197,35,53,35,41,38,0.358671757491612,0,0,0,0.445009535918627,0.401110768281395,0,0,"NFK","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596,NA,NA,NA
"Norway",2005,189,7,3,8,25,49,0,0,49.6349206349206,2.05291005291005,0.772486772486772,0.839322491039427,0.160677508960573,104,143,96,120,110,1.09337035751475,0,0.852272727272727,1.20845921450151,1.58931977113795,1.51187904967603,0,0,"NOR","2005",3.09979e+11,1.477149963,NA,NA,36366.4,"18.30199259","18.30199259","18.30199259",1,0.575732404,1,1.762,"0.379633444601752","1.31926914028355","-0.36010709915206"
"Pakistan",2005,12,0,0,0,0,1,0,0,11.25,1.5,0.75,0.716257142857143,0.283742857142857,7,8,5,7,5,0.0694203401596668,0,0,0,0,0.0308546744831842,0,0,"PAK","2005",1.45209e+11,0.398490012,0.019479904,0.054236162,121608.7,"673.239","673.239","673.239",NA,NA,8,0.38,"0.0451273733060241","0.453311994707353","-0.415661711163419"
"Peru",2005,14,0,0,0,1,2,0,0,18.1428571428571,1.71428571428571,0.857142857142857,0.879414285714286,0.120585714285714,7,10,7,9,9,0.0809903968529446,0,0,0,0.0635727908455181,0.0617093489663684,0,0,"PER","2005",76060606061,NA,NA,NA,31291.8,"179.216","179.0000332","179.216",NA,NA,NA,0.802,"0.0419149359918908","0.570013544868098","-0.497286585487593"
"Philippines",2005,21,0,0,0,0,1,0,0,11.3333333333333,2.14285714285714,0.428571428571429,0.571457142857143,0.428542857142857,16,17,14,14,16,0.121485595279417,0,0,0,0,0.0308546744831842,0,0,"PHL","2005",1.0742e+11,0.106919996,NA,NA,76190.2,"192.5242043","78.71625","306.3321585",NA,NA,4,0.78,"1.6117104272352","3.76825506368087","0.900351608160743"
"Poland",2005,50,0,0,0,1,1,0,0,16.24,1.92,1.08,0.562307481481481,0.437692518518519,29,31,22,22,26,0.289251417331945,0,0,0,0.0635727908455181,0.0308546744831842,0,0,"POL","2005",3.06146e+11,0.562780023,NA,NA,301353,"222.5096629","222.5096629","222.5096629",1,0.649147164,4,0.874,"0.896071521411072","2.08271797206978","-0.113680177857426"
"Portugal",2005,114,0,1,1,8,15,0,0,34.0087719298246,1.95614035087719,0.973684210526316,0.78068,0.21932,53,80,46,57,62,0.659493231516834,0,0.284090909090909,0.151057401812689,0.508582326764145,0.462820117247763,0,0,"PRT","2005",1.97254e+11,0.757550001,NA,NA,65473.8,"46.17198343","46.17198343","46.17198343",0,0.605861017,2,0.922,"0.4524207411283","1.12949933347468","-0.459604040117588"
"Puerto Rico",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Republic of Korea",2005,218,6,2,4,10,29,0,0,27.6651376146789,2.29816513761468,0.720183486238532,0.893100832583258,0.106899167416742,123,177,118,143,125,1.26113617956728,0,0.568181818181818,0.604229607250755,0.635727908455181,0.894785560012342,0,0,"KOR","2005",9.34901e+11,2.522900105,0,0,481002.1,"422.6767922","422.6767922","422.6767922",NA,NA,5,0.947,"1.62553508146916","3.64773116817278","0.0858563438620319"
"Romania",2005,195,2,0,1,6,19,0,0,23.4666666666667,2.17948717948718,1.11794871794872,0.798799086973632,0.201200913026368,82,126,82,109,92,1.12808052759459,0,0,0.151057401812689,0.381436745073109,0.5862388151805,0,0,"ROU","2005",98454380120,0.412620008,NA,NA,94682.9,"64.748","64.748","64.748",NA,0.322524532,9,0.27,"0.5245467421212","1.82072527425567","-0.709965692645972"
"Russian Federation",2005,49,0,2,4,4,6,0,0,26.0816326530612,2.16326530612245,1.14285714285714,0.850530411255411,0.149469588744589,22,36,19,25,23,0.283466388985306,0,0.568181818181818,0.604229607250755,0.254291163382072,0.185128046899105,0,0,"RUS","2005",7.64016e+11,1.067970037,NA,NA,1611982.1,"1670.425","1670.425","1670.425",NA,0.094019582,9,1.684,"0.168688751855396","0.734136938245819","-0.362359826865284"
"Singapore",2005,163,0,0,1,8,17,0,0,41.2147239263804,2.11656441717791,0.895705521472393,0.855442556634304,0.144557443365696,70,120,60,83,70,0.94295962050214,0,0,0.151057401812689,0.508582326764145,0.524529466214131,0,0,"SGP","2005",1.27808e+11,2.148060083,NA,NA,36901.4,"60.00037245","60.00037245","60.00037245",0,0,NA,0.649,"0.834598030173584","12.1737489112503","-0.858795037747387"
"South Africa",2005,751,10,2,13,28,89,0,1,28.745672436751,2.15312916111851,0.946737683089214,0.760732204687242,0.239267795312758,401,505,362,463,416,4.34455628832581,0,0.568181818181818,1.96374622356495,1.78003814367451,2.74606602900339,0,0,"ZAF","2005",2.88867e+11,0.770240009,NA,NA,377642.7,"385.0000919","385.0000919","385.0000919",0,0.18072945,NA,1.131,"1.14043124339167","1.37615481305726","0.161360679782313"
"Sweden",2005,340,11,4,10,34,78,0,0,45.1147058823529,2.05294117647059,0.705882352941177,0.798659983416252,0.201340016583748,218,259,209,246,232,1.96690963785723,0,1.13636363636364,1.51057401812689,2.16147488874762,2.40666460968837,0,0,"SWE","2005",3.92218e+11,3.35958004,NA,NA,50082.6,"1.123","1.123","1.123",1,0.507661839,2,1.824,"1.08845817876171","2.38993452899871","0.350698569144314"
"Switzerland",2005,313,3,8,15,32,50,0,0,36.9552715654952,1.88498402555911,0.798722044728435,0.897649105691057,0.102350894308943,155,247,151,189,167,1.81071387249798,0,2.27272727272727,2.26586102719033,2.03432930705658,1.54273372415921,0,0,"CHE","2005",4.18285e+11,NA,NA,NA,45850.7,"26.55877249","26.55877249","26.55877249",0,0.664708003,2,0.818,"1.60089109919129","2.9925449180648","0.788540985285927"
"Thailand",2005,302,5,0,3,9,26,0,0,37.3774834437086,2.2317880794702,0.675496688741722,0.763470736237758,0.236529263762242,179,239,168,181,179,1.74707856068495,0,0,0.453172205438067,0.572155117609663,0.802221536562789,0,0,"THA","2005",1.89318e+11,0.218889996,NA,NA,222096.8,"371.4721634","342.8973816","400.0469451",NA,NA,6,0.859,"0.620824322040053","4.47434310292239","-1.74743244668927"
"Uganda",2005,5,0,0,0,0,1,0,0,16.6,2.8,0,0,0,5,5,5,5,5,0.0289251417331945,0,0,0,0,0.0308546744831842,0,0,"UGA","2005",9239221763,0.21514,NA,NA,2024,"81.895","81.895","81.895",NA,0.069988135,1,1.297,"0.10229281653966","0.421870153397015","-0.371518130510378"
"United Kingdom",2005,2553,23,37,88,224,423,0,1,46.8397963180572,2.06580493537015,0.852330591461026,0.793513608439421,0.206486391560579,1435,1849,1331,1631,1523,14.7691773689691,0,10.5113636363636,13.2930513595166,14.2403051493961,13.0515273063869,0,0,"GBR","2005",2.54318e+12,1.549049973,NA,NA,540917,"260.9742485","260.9742485","260.9742485",0,1.376552524,4,1.108,"1.02879341274012","1.17584044560842","0.0297512263862065"
"United Republic of Tanzania",2005,8,1,0,0,0,0,0,0,34.25,3,0.375,0.997266666666667,0.00273333333333333,7,7,7,8,7,0.0462802267731112,0,0,0,0,0,0,0,"TZA","2005",18395383647,NA,NA,NA,5660,"133.316","133.316","133.316",NA,NA,1,0.938,"0.0432541558806639","0.430242982181704","-0.397902658151467"
"United States of America",2005,7268,82,314,511,1114,1990,8,18,55.4296917996698,2.04430379746835,0.86915244909191,0.824966218330987,0.175033781669013,3724,5346,3470,4346,3922,42.0455860233715,0,89.2045454545455,77.190332326284,70.8200890019072,61.4008022215366,0,0,"USA","2005",1.30392e+13,2.501929998,0.80922538,1.808829665,5753493.2,"3275.725478","3275.725478","3275.725478",NA,NA,16,1.154,"1.44660585342131","0.725078889418062","0.032241944973618"
"Uruguay",2005,2,0,0,0,0,0,0,0,4,1.5,1,0.50115,0.49885,1,1,1,1,2,0.0115700566932778,0,0,0,0,0,0,0,"URY","2005",17362857684,0.460310012,NA,NA,5415.8,"31.23664322","30.17417236","32.29911408",0,NA,1,0.804,"0.141733013327214","0.57068778670133","-0.378949339903964"
"World",2005,17286,234,352,662,1573,3241,8,24,41.1750549577693,1.95667013768367,0.804408191600139,0.803969660749415,0.196030339250585,9486,12921,8790,10576,9885,100,0,100,100,100,100,0,0,"","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zambia",2005,3,0,0,0,1,1,0,0,29,4.66666666666667,0,0,0,3,3,3,3,3,0.0173550850399167,0,0,0,0.0635727908455181,0.0308546744831842,0,0,"ZMB","2005",8331870169,0.02493,NA,NA,2293.1,"39.2134645","32.47365029","45.95327871",NA,0.006258768,2,1.151,"0.0249065795301358","1.26343421431216","-1.21430177263498"
"Zimbabwe",2005,4,1,0,0,0,0,0,0,15.75,3.5,0,0,0,4,4,4,4,4,0.0231401133865556,0,0,0,0,0,0,0,"ZWE","2005",5755215200,NA,NA,NA,10455.9,"84.37842","101.052","67.70484",NA,NA,NA,1.145,"0.0937438042120924","0.46441403378462","-0.355408664981594"
"Bangladesh",2005,17,0,0,0,0,2,0,0,33.4705882352941,2.41176470588235,0.764705882352941,0.8329,0.1671,9,12,8,11,9,0.0983454818928613,0,0,0,0,0.0617093489663684,0,0,"BGD","2005",69476001430,NA,NA,NA,32710.8,"337.684","319.9401784","337.684",NA,0.009976481,12,0.783,"0.0421395085070402","0.46017633056029","-0.426201741704388"
"China",2005,332,6,4,6,23,47,0,0,47.2439759036145,2.46385542168675,0.551204819277108,0.857743773674242,0.142256226325758,215,284,204,227,218,1.92062941108411,0,1.13636363636364,0.906344410876133,1.46217418944692,1.45016970070966,0,0,"CHN","2005",2.28596e+12,1.307919979,NA,NA,5824625.1,"14148.08741","14148.08741","14148.08741",NA,0.794253815,28,1.07,"1.02015590543878","4.32507570679951","-1.76194412202366"
"Costa Rica",2005,4,0,0,0,0,1,0,0,19.75,2,1,0.981933333333333,0.0180666666666667,2,3,2,3,2,0.0231401133865556,0,0,0,0,0.0308546744831842,0,0,"CRI","2005",20040642477,NA,0.552314997,0.833786011,6273.9,"9.110244323","9.110244323","9.110244323",NA,NA,3,0.747,"0.271649315155783","1.71880493051773","-1.00025937697854"
"Gambia",2005,3,0,0,0,0,1,0,0,22,4.33333333333333,1.33333333333333,0.834016666666667,0.165983333333333,1,2,1,1,2,0.0173550850399167,0,0,0,0,0.0308546744831842,0,0,"GMB","2005",1027701068,NA,NA,NA,329.5,"3.021","3.021","3.021",NA,NA,NA,1.599,NA,NA,NA
"Ghana",2005,18,0,0,0,0,0,0,0,18.2222222222222,2.88888888888889,0.555555555555556,0.896353333333333,0.103646666666667,13,16,13,14,14,0.1041305102395,0,0,0,0,0,0,0,"GHA","2005",10744568381,NA,NA,NA,6331.1,"36.781","36.781","36.781",NA,NA,NA,1.103,"0.0164500231738488","0.383648386293005","-0.367792799842407"
"Greece",2005,172,5,1,2,5,15,0,0,29.4825581395349,2.05232558139535,0.831395348837209,0.802127713178295,0.197872286821705,97,122,86,112,99,0.995024875621891,0,0.284090909090909,0.302114803625378,0.317863954227591,0.462820117247763,0,0,"GRC","2005",2.47875e+11,0.578960001,NA,NA,101947.3,"64.355","64.355","64.355",NA,0.595765359,NA,0.243,"0.469418853652228","0.521808798116499","-0.260467693303407"
"Madagascar",2005,2,0,0,0,0,1,0,0,11.5,4.5,0.5,1,0,1,2,1,1,1,0.0115700566932778,0,0,0,0,0.0308546744831842,0,0,"MDG","2005",5859269753,0.150959998,NA,NA,1709.64,"44.527","44.527","44.527",NA,NA,4,0.456,"0.134132774394117","0.607703732875543","-0.461294122742981"
"Myanmar",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nepal",2005,4,0,0,0,0,0,0,0,14.5,2.25,0.25,1,0,3,4,3,3,3,0.0231401133865556,0,0,0,0,0,0,0,"NPL","2005",8130258378,NA,NA,NA,3188.6,"68.247","68.247","68.247",NA,0,3,0.73,NA,NA,NA
"Sri Lanka",2005,7,0,0,0,0,1,0,0,26.7142857142857,2.57142857142857,0.142857142857143,0.9932,0.0068,6,7,6,6,6,0.0404951984264723,0,0,0,0,0.0308546744831842,0,0,"LKA","2005",24405791045,NA,NA,NA,13984.4,"31.77702","29.93868","33.61536",NA,NA,1,0.88,"0.143333923692066","0.55741104454007","-0.330055094208538"
"Sudan",2005,2,0,0,0,0,0,0,0,10.5,3,1,1,0,1,1,1,2,1,0.0115700566932778,0,0,0,0,0,0,0,"SDN","2005",35182711988,0.224999994,NA,NA,10496,"186.175","186.175","186.175",NA,NA,2,NA,NA,NA,NA
"Afghanistan",2005,1,0,0,0,0,0,0,0,0,1,1,0.995,0.005,0,1,0,0,0,0.0057850283466389,0,0,0,0,0,0,0,"AFG","2005",6203256539,NA,NA,NA,1961.711,"33.174","33.174","33.174",NA,NA,10,0.513,NA,NA,NA
"Angola",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",2005,14,0,1,1,1,3,0,0,78.6428571428571,2,0.714285714285714,0.454080952380952,0.545919047619048,10,9,7,7,9,0.0809903968529446,0,0.284090909090909,0.151057401812689,0.0635727908455181,0.0925640234495526,0,0,"CYP","2005",18433411267,0.367269993,NA,NA,7900.8,"4.504319639","4.504319639","4.504319639",NA,0.286053541,NA,0.4,"0.386923410976807","0.708134179361684","-0.481461674764429"
"Egypt",2005,9,0,0,0,0,0,0,0,20.1111111111111,2,1.33333333333333,0.666654166666667,0.333345833333333,2,5,1,1,4,0.0520652551197501,0,0,0,0,0,0,0,"EGY","2005",89600665557,0.241410002,NA,NA,162217.1,"134.2200612","134.2200612","134.2200612",NA,0.08706868,NA,0.439,"0.197290207527967","0.534620877940832","-0.367427956015651"
"Iran (Islamic Republic of)",2005,27,0,0,0,0,0,0,0,13.1111111111111,2.48148148148148,0.148148148148148,0.829666666666667,0.170333333333333,24,26,24,24,25,0.15619576535925,0,0,0,0,0,0,0,"IRN","2005",2.26452e+11,0.622839987,0.694566667,1.999694109,450795.7,"977.08048","934.59872","1019.56224",NA,0.400135882,5,0.848,"0.0319242600038131","1.34964406881787","-1.29831520385487"
"Jordan",2005,17,0,0,0,0,0,0,0,16.5882352941176,2.76470588235294,1.58823529411765,0.789497916666667,0.210502083333333,6,10,5,7,9,0.0983454818928613,0,0,0,0,0,0,0,"JOR","2005",12588998590,NA,NA,NA,19869,"30.2912746","30.2912746","30.2912746",NA,0.069535241,NA,0.189,"0.594294354783128","2.63854360036214","-1.16938209898"
"Sierra Leone",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",2005,606,4,4,24,41,108,0,0,33.8135313531353,2.19141914191419,0.83003300330033,0.750622724687145,0.249377275312856,348,432,321,382,375,3.50572717806317,0,1.13636363636364,3.62537764350453,2.60648442466624,3.33230484418389,0,0,"ESP","2005",1.15372e+12,1.099560022,NA,NA,350499.8,"208.6969676","208.6969676","208.6969676",0,0.869675864,2,0.864,"0.589549052556582","1.11423874063578","-0.372287148722983"
"Trinidad and Tobago",2005,3,0,0,0,0,0,0,0,68.3333333333333,1.66666666666667,1.33333333333333,0.499425,0.500575,1,1,2,2,1,0.0173550850399167,0,0,0,0,0,0,0,"TTO","2005",15982282462,0.114309996,NA,NA,17580,"38.75915","38.75915","38.75915",NA,0.504501589,1,1.165,"0.0661542600437637","2.65367644356081","-2.17404648766396"
"Turkey",2005,151,0,4,4,6,15,0,0,34.3112582781457,2.15894039735099,0.629139072847682,0.720772886904762,0.279227113095238,104,114,96,110,107,0.873539280342474,0,1.13636363636364,0.604229607250755,0.381436745073109,0.462820117247763,0,0,"TUR","2005",5.06315e+11,0.563809991,NA,NA,235003,"566.977","566.977","566.977",NA,NA,5,0.44,"0.428579126172665","0.9890049940034","-0.520483498004283"
"Aruba",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burundi",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",2005,7,1,0,0,0,0,0,0,34.1428571428571,2.28571428571429,0.571428571428571,0.49935,0.50065,6,6,6,6,7,0.0404951984264723,0,0,0,0,0,0,0,"CMR","2005",19509852220,NA,NA,NA,5016.3,"83.067","83.067","83.067",NA,NA,2,1.05,"0.0520138952305249","0.290695829346307","-0.23211335110906"
"Ethiopia",2005,20,0,0,0,0,1,0,0,22.45,2.35,0.35,0.99434,0.00566,15,18,15,17,15,0.115700566932778,0,0,0,0,0.0308546744831842,0,0,"ETH","2005",12401139454,0.179169998,NA,NA,5049.5,"236.5499914","125.7999954","257.533",NA,NA,5,1.127,"0.0644265040788641","1.10851351664753","-1.07734381996327"
"Gibraltar",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honduras",2005,2,0,0,0,0,0,0,0,25,4,0,0,0,2,2,2,2,2,0.0115700566932778,0,0,0,0,0,0,0,"HND","2005",9757012697,NA,0,0,6973.6,"27.87792","27.87792","27.87792",NA,NA,5,1.03,"0.0339167920073457","0.994437355578649","-0.944964597411985"
"Slovakia",2005,16,0,0,0,0,0,0,0,4.125,1.9375,0.625,0.720738888888889,0.279261111111111,11,13,10,11,11,0.0925604535462224,0,0,0,0,0,0,0,"SVK","2005",62808723477,0.493319988,NA,NA,38518.3,"25.84684785","25.84684785","25.84684785",NA,1.077089309,2,0.394,"0.663604738606976","5.6015508376696","-2.36606268587589"
"Algeria",2005,1,0,0,0,0,0,0,0,14,2,0,0,0,1,1,1,1,1,0.0057850283466389,0,0,0,0,0,0,0,"DZA","2005",1.07047e+11,0.066040002,NA,NA,94187.8,"261.950625","238.9725","284.92875",NA,NA,3,1.289,"0.00229228079033222","0.961653687407994","-0.954128551035869"
"Barbados",2005,2,0,0,0,0,0,0,0,27.5,1.5,1.5,0.996675,0.003325,0,1,0,1,0,0.0115700566932778,0,0,0,0,0,0,0,"BRB","2005",3819500000,NA,NA,NA,1326.1,"0.815","0.563341126","0.815",NA,NA,NA,1.19,"0.159057560432192","0.828050676923861","-0.746335620161065"
"Botswana",2005,3,0,0,0,0,0,0,0,8.66666666666667,1.66666666666667,0.666666666666667,0.5,0.5,2,2,2,2,3,0.0173550850399167,0,0,0,0,0,0,0,"BWA","2005",9918907108,0.532859981,NA,NA,4278.6,"29.7891781","29.7891781","29.7891781",NA,NA,NA,1.354,"0.0306822440019868","0.67688706770424","-0.570076462311053"
"El Salvador",2005,3,1,0,0,0,0,0,0,56,2.33333333333333,1.66666666666667,0.83315,0.16685,1,1,1,2,2,0.0173550850399167,0,0,0,0,0,0,0,"SLV","2005",1.4698e+10,NA,NA,NA,6836.3,"14.65","14.65","14.65",NA,0.14899985,4,0.641,"0.326040047392866","1.10154029836428","-0.526030162387894"
"Eswatini",2005,2,0,0,0,0,0,0,0,3.5,2,0.5,0,1,2,1,1,1,1,0.0115700566932778,0,0,0,0,0,0,0,"SWZ","2005",3178112499,NA,NA,NA,982.5,NA,NA,NA,NA,NA,1,0.97,"0.0316315329581549","0.733956910673011","-0.633509523831525"
"Iraq",2005,7,1,0,0,0,0,0,0,30.5714285714286,2,0.285714285714286,0.9951,0.0049,5,7,5,5,5,0.0404951984264723,0,0,0,0,0,0,0,"IRQ","2005",50065104668,NA,NA,NA,85127.9,"351.51045","335.47664","367.54426",NA,NA,NA,0.524,NA,NA,NA
"Kuwait",2005,8,2,0,0,0,1,0,1,60.375,2,1.125,1,0,2,5,2,5,2,0.0462802267731112,0,0,0,0,0.0308546744831842,0,0,"KWT","2005",80798630137,0.100830004,NA,NA,69910.7,"153.8764264","153.8764264","153.8764264",NA,0.029666925,NA,0.652,NA,NA,NA
"Lesotho",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tunisia",2005,9,0,0,0,0,0,0,0,33.8888888888889,2.55555555555556,1.11111111111111,0.752305555555556,0.247694444444444,3,6,4,4,4,0.0520652551197501,0,0,0,0,0,0,0,"TUN","2005",32272186695,0.711950004,NA,NA,23538.6,"36.04998736","30.99998913","41.09998559",NA,0.331972009,NA,1.122,"0.254693337108493","1.55966387849707","-0.98637290550515"
"Viet Nam",2005,11,0,0,0,0,1,0,0,21.3636363636364,3.18181818181818,1.18181818181818,0.990357407407407,0.00964259259259259,2,8,2,5,2,0.0636353118130279,0,0,0,0,0.0308546744831842,0,0,"VNM","2005",57633255738,NA,NA,NA,92368.6,"642.862","524.2637379","642.862",NA,NA,10,0.817,"0.121302408426217","1.53224571736737","-1.1252235180999"
"Guyana",2005,1,0,0,0,0,0,0,0,7,3,2,0.53485,0.46515,0,0,0,0,1,0.0057850283466389,0,0,0,0,0,0,0,"GUY","2005",824880550.3,NA,NA,NA,1481.6,"22.13","22.13","22.13",NA,NA,1,1.282,"0.0993455417911982","0.922393919491439","-0.649925143177369"
"Mauritius",2005,5,1,0,0,0,0,0,0,4.2,1.8,1.4,0.928686666666667,0.0713133333333333,2,4,2,2,3,0.0289251417331945,0,0,0,0,0,0,0,"MUS","2005",6576108447,0.360529989,NA,NA,2961.8,"4.140272966","4.140272966","4.140272966",NA,1.106103991,NA,0.448,"0.204831864041542","0.945200687511566","-0.494088827753776"
"Morocco",2005,5,0,1,1,1,2,0,0,33,2.8,1,0.8743375,0.1256625,3,4,3,3,4,0.0289251417331945,0,0.284090909090909,0.151057401812689,0.0635727908455181,0.0617093489663684,0,0,"MAR","2005",68852658069,NA,NA,NA,43579.9,"95.37971403","76.39259868","114.3668294",NA,NA,1,1.277,"0.0949106259340142","1.05411576310989","-0.942240977142534"
"Saint Lucia",2005,5,0,0,0,0,0,0,0,94.4,2.8,2.6,0.862763333333333,0.137236666666667,0,1,0,3,1,0.0289251417331945,0,0,0,0,0,0,0,"LCA","2005",1135555556,NA,NA,NA,411.1,"0.182521332","0.182521332","0.182521332",NA,NA,NA,1.122,"0.491877667269965","1.0043074344998","-0.768217520323362"
"Tonga",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guatemala",2005,1,0,0,0,0,1,0,0,19,5,2,1,0,0,0,0,1,0,0.0057850283466389,0,0,0,0,0.0308546744831842,0,0,"GTM","2005",26783389294,0.035560001,NA,NA,11557.6,"55.252","55.252","55.252",NA,NA,4,0.889,"0.139544989299979","0.882599327271335","-0.681455863048763"
"Lithuania",2005,29,1,0,1,1,1,0,0,8.75862068965517,2,0.896551724137931,0.468941111111111,0.531058888888889,18,18,16,15,18,0.167765822052528,0,0,0.151057401812689,0.0635727908455181,0.0308546744831842,0,0,"LTU","2005",26097677572,0.748210013,NA,NA,12829.2,"12.40323473","12.40323473","12.40323473",NA,0.58491897,2,1.2,"0.388871755579924","2.23358377990779","-0.911516966153829"
"Luxembourg",2005,10,0,0,0,0,2,0,0,27.9,2.6,0.8,0.998433333333333,0.00156666666666667,4,8,4,6,4,0.057850283466389,0,0,0,0,0.0617093489663684,0,0,"LUX","2005",37672280120,1.558730006,NA,NA,11912.9,"5.879669188","5.879669188","5.879669188",0,0.800033684,NA,1.13,"0.632150230574014","2.00378912325814","0.409281794969724"
"Venezuela",2005,2,0,0,0,0,0,0,0,44,1.5,1.5,0.997025,0.002975,0,1,0,1,0,0.0115700566932778,0,0,0,0,0,0,0,"VEN","2005",1.45513e+11,0.189070001,0,0,147374.4,NA,NA,NA,NA,NA,4,0.921,"0.0357810544225394","0.752247502042093","-0.647257325013543"
"Bulgaria",2005,6,0,0,0,0,1,0,0,24.3333333333333,2.83333333333333,1,0.828833333333333,0.171166666666667,3,3,3,5,4,0.0347101700798334,0,0,0,0,0.0308546744831842,0,0,"BGR","2005",29868657858,0.442690015,NA,NA,47985.6,"20.09377554","20.09377554","20.09377554",NA,0.700621729,7,0.189,"0.416210585845086","2.03577115152666","-0.832491639289924"
"Indonesia",2005,26,1,0,0,0,3,0,0,45.6538461538462,2.5,0.692307692307692,0.883043055555556,0.116956944444444,15,21,14,17,15,0.150410737012611,0,0,0,0,0.0925640234495526,0,0,"IDN","2005",2.85869e+11,NA,NA,NA,342148.1,"1366.957","1366.957","1366.957",NA,NA,6,0.706,"0.250931539989166","0.731910294597772","-0.210074214443957"
"Kiribati",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macao",2005,9,0,0,0,0,2,0,0,14.2222222222222,1.55555555555556,0.666666666666667,0.664983333333333,0.335016666666667,5,7,3,3,3,0.0520652551197501,0,0,0,0,0.0617093489663684,0,0,"MAC","2005",12160056122,0.0876,NA,NA,NA,"2.675","2.675","2.675",NA,NA,NA,0.827,"0.0604913337740355","0.421868521327589","-0.328895578461976"
"Malta",2005,5,0,0,0,0,0,0,0,20.4,1.6,1,0.9981,0.0019,2,3,2,4,2,0.0289251417331945,0,0,0,0,0,0,0,"MLT","2005",6416184236,0.528930008,NA,NA,2626.4,"1.448396077","1.448396077","1.448396077",NA,1.451605494,NA,0.609,"0.901472330467488","3.71646481824026","-1.17785043485297"
